vote_id,assembly_no,topic_no,title,date,result
67277,6,33,Návrh na volbu členů Nejvyššího kontrolního úřadu,17. 1. 2018 12:59,Přijato
67278,6,24,Změna azylové politiky EU a revize tzv. Dublinského protokolu,17. 1. 2018 18:47,Přijato
67279,6,24,Změna azylové politiky EU a revize tzv. Dublinského protokolu,17. 1. 2018 18:48,Zamítnuto
67280,6,0,Pořad schůze,18. 1. 2018 11:07,Přijato
67281,6,0,Pořad schůze,18. 1. 2018 11:08,Přijato
67282,6,1,Novela z. o léčivech - EU (sněmovní tisk 5),18. 1. 2018 12:23,Přijato
67283,6,2,Novela z. o ochraně ovzduší - EU (sněmovní tisk 13),18. 1. 2018 12:58,Přijato
67284,6,2,Novela z. o ochraně ovzduší - EU (sněmovní tisk 13),18. 1. 2018 12:59,Přijato
67285,6,2,Novela z. o ochraně ovzduší - EU (sněmovní tisk 13),18. 1. 2018 12:59,Zamítnuto
67286,6,2,Novela z. o ochraně ovzduší - EU (sněmovní tisk 13),18. 1. 2018 13:00,Zamítnuto
67287,6,2,Novela z. o ochraně ovzduší - EU (sněmovní tisk 13),18. 1. 2018 13:00,Přijato
67288,6,2,Novela z. o ochraně ovzduší - EU (sněmovní tisk 13),18. 1. 2018 13:02,Zamítnuto
67289,6,2,Novela z. o ochraně ovzduší - EU (sněmovní tisk 13),18. 1. 2018 13:02,Zamítnuto
67290,6,0,Pořad schůze,19. 1. 2018 9:06,Přijato
67291,6,34,Návrh na volbu členů nebo ustavení SK ÚZSI,19. 1. 2018 9:09,Přijato
67292,6,40,Žádost o vyslovení souhlasu s tr. stíháním poslanců,19. 1. 2018 13:35,Přijato
67293,6,40,Žádost o vyslovení souhlasu s tr. stíháním poslanců,19. 1. 2018 13:36,Přijato
67294,6,0,Pořad schůze,23. 1. 2018 14:08,Přijato
67295,6,0,Pořad schůze,23. 1. 2018 14:10,Přijato
67296,6,0,Pořad schůze,23. 1. 2018 14:11,Přijato
67297,6,10,Novela z. - zákoník práce (sněmovní tisk 22),23. 1. 2018 14:44,Přijato
67298,6,42,Návrh Pravidel hospodaření poslaneckých klubů pro rok 2018,23. 1. 2018 14:48,Přijato
67299,6,3,Vl. n. z. o podmínkách využív. gen. zdrojů podle Nagoj. prot. - EU (sněmovní tisk 15),23. 1. 2018 14:55,Přijato
67300,6,3,Vl. n. z. o podmínkách využív. gen. zdrojů podle Nagoj. prot. - EU (sněmovní tisk 15),23. 1. 2018 15:21,Přijato
67301,6,3,Vl. n. z. o podmínkách využív. gen. zdrojů podle Nagoj. prot. - EU (sněmovní tisk 15),23. 1. 2018 15:22,Přijato
67302,6,3,Vl. n. z. o podmínkách využív. gen. zdrojů podle Nagoj. prot. - EU (sněmovní tisk 15),23. 1. 2018 15:23,Zamítnuto
67303,6,7,Novela z. o evidenci obyvatel (sněmovní tisk 19),23. 1. 2018 15:53,Zamítnuto
67304,6,7,Novela z. o evidenci obyvatel (sněmovní tisk 19),23. 1. 2018 15:55,Přijato
67305,6,7,Novela z. o evidenci obyvatel (sněmovní tisk 19),23. 1. 2018 15:56,Přijato
67306,6,8,"N.z., kterým se ruší zák. opatření Senátu č. 340/2013 Sb. (sněmovní tisk 20)",23. 1. 2018 16:45,Přijato
67307,6,9,"N.z., kterým se ruší zákon o prodejní době (sněmovní tisk 21)",23. 1. 2018 17:58,Přijato
67308,6,11,"N.z., kterým se zrušuje zákon o elektronické evidenci tržeb (sněmovní tisk 23)",23. 1. 2018 18:19,Přijato
67309,6,11,"N.z., kterým se zrušuje zákon o elektronické evidenci tržeb (sněmovní tisk 23)",23. 1. 2018 18:50,Přijato
67310,6,11,"N.z., kterým se zrušuje zákon o elektronické evidenci tržeb (sněmovní tisk 23)",23. 1. 2018 19:02,Přijato
67311,6,4,Novela z. o zajišťování obrany ČR (sněmovní tisk 17),24. 1. 2018 11:48,Přijato
67312,6,12,N.z. o změně zákonů uprav.počet členů zvl.kontrol.orgánů PS (sněmovní tisk 24),24. 1. 2018 11:57,Přijato
67313,6,12,N.z. o změně zákonů uprav.počet členů zvl.kontrol.orgánů PS (sněmovní tisk 24),24. 1. 2018 11:59,Přijato
67314,6,13,Novela z. - vodní zákon - EU (sněmovní tisk 45),24. 1. 2018 12:21,Přijato
67315,6,13,Novela z. - vodní zákon - EU (sněmovní tisk 45),24. 1. 2018 12:22,Přijato
67316,6,13,Novela z. - vodní zákon - EU (sněmovní tisk 45),24. 1. 2018 12:23,Přijato
67317,6,27,Návrh na odvolání členů SR VZP,24. 1. 2018 12:37,Přijato
67318,6,28,Návrh na odvolání členů DR VZP,24. 1. 2018 12:40,Přijato
67319,6,29,Návrh na volbu členů SR VZP,24. 1. 2018 12:46,Přijato
67320,6,30,Návrh na volbu členů DR VZP,24. 1. 2018 12:54,Přijato
67321,6,5,Novela z. o léčivech (sněmovní tisk 27),24. 1. 2018 15:33,Přijato
67322,6,43,Žádost o vyslovení souhlasu PS k trestnímu stíhání poslance,24. 1. 2018 17:14,Zamítnuto
67323,6,0,Procedurální hlasování,24. 1. 2018 17:18,Zamítnuto
67324,6,39,Žádost o vyslovení souhl. k trest. stíhání posl. Pavla Růžičky,24. 1. 2018 17:43,Zamítnuto
67325,6,39,Žádost o vyslovení souhl. k trest. stíhání posl. Pavla Růžičky,24. 1. 2018 18:14,Zamítnuto
67326,6,18,Novela z. o provozu na pozemních komunikacích - EU (sněmovní tisk 51),24. 1. 2018 18:27,Přijato
67327,6,14,Novela z. o ČNB (sněmovní tisk 46),24. 1. 2018 18:33,Přijato
67328,6,14,Novela z. o ČNB (sněmovní tisk 46),24. 1. 2018 18:40,Přijato
67329,6,14,Novela z. o ČNB (sněmovní tisk 46),24. 1. 2018 18:41,Přijato
67330,6,15,Novela z. - daňový řád - EU (sněmovní tisk 47),24. 1. 2018 18:47,Přijato
67331,6,0,Procedurální hlasování,25. 1. 2018 9:06,Přijato
67332,6,0,Pořad schůze,25. 1. 2018 9:07,Přijato
67333,6,19,Sml. mezi ČR a Vietnamem o spolupráci proti tr. činnosti (sněmovní tisk 37),25. 1. 2018 9:12,Přijato
67334,6,20,Dodatkový protokol k Trestněprávní úmluvě o korupci (sněmovní tisk 43),25. 1. 2018 9:17,Přijato
67335,6,21,Dohoda mezi ČR a Japonskem o vízech k prac. dovolené (sněmovní tisk 44),25. 1. 2018 9:21,Přijato
67336,6,15,Novela z. - daňový řád - EU (sněmovní tisk 47),25. 1. 2018 9:45,Přijato
67337,6,15,Novela z. - daňový řád - EU (sněmovní tisk 47),25. 1. 2018 9:46,Přijato
67338,6,15,Novela z. - daňový řád - EU (sněmovní tisk 47),25. 1. 2018 9:47,Přijato
67339,6,16,Vl.n.z. o distribuci pojištění a zajištění - EU (sněmovní tisk 48),25. 1. 2018 9:58,Přijato
67340,6,17,Vl.n.z. v souv. s přij. zák. o distrib. pojiš. a zajiš. (sněmovní tisk 49),25. 1. 2018 10:08,Přijato
67341,6,17,Vl.n.z. v souv. s přij. zák. o distrib. pojiš. a zajiš. (sněmovní tisk 49),25. 1. 2018 10:09,Zamítnuto
67342,6,17,Vl.n.z. v souv. s přij. zák. o distrib. pojiš. a zajiš. (sněmovní tisk 49),25. 1. 2018 10:09,Přijato
67343,6,17,Vl.n.z. v souv. s přij. zák. o distrib. pojiš. a zajiš. (sněmovní tisk 49),25. 1. 2018 10:10,Zamítnuto
67344,6,36,Zpráva o životním prostředí ČR 2016 (sněmovní tisk 16),25. 1. 2018 10:37,Přijato
67345,6,38,Účast ozbrojených sil ČR na vojenských cvičeních v roce 2018 (sněmovní tisk 29),25. 1. 2018 10:45,Přijato
67346,6,0,Procedurální hlasování,25. 1. 2018 10:47,Zamítnuto
67347,6,22,Novela z. o léčivech - EU (sněmovní tisk 5),26. 1. 2018 9:19,Přijato
67348,6,22,Novela z. o léčivech - EU (sněmovní tisk 5),26. 1. 2018 9:20,Přijato
67349,6,22,Novela z. o léčivech - EU (sněmovní tisk 5),26. 1. 2018 9:21,Zamítnuto
67350,6,22,Novela z. o léčivech - EU (sněmovní tisk 5),26. 1. 2018 9:22,Zamítnuto
67351,6,22,Novela z. o léčivech - EU (sněmovní tisk 5),26. 1. 2018 9:23,Přijato
67352,7,0,Procedurální hlasování,27. 2. 2018 14:02,Přijato
67353,7,0,Pořad schůze,27. 2. 2018 14:30,Přijato
67354,7,0,Pořad schůze,27. 2. 2018 14:30,Zamítnuto
67355,7,0,Pořad schůze,27. 2. 2018 14:31,Přijato
67356,7,0,Pořad schůze,27. 2. 2018 14:32,Zamítnuto
67357,7,0,Pořad schůze,27. 2. 2018 14:34,Přijato
67358,7,1,Novela z. o podmínkách podnikání v oblasti cestovního ruchu - EU (sněmovní tisk 12),27. 2. 2018 15:01,Přijato
67359,7,4,Novela z. - daňový řád - EU (sněmovní tisk 47),27. 2. 2018 15:30,Zamítnuto
67360,7,10,N.z. o celostátním referendu (sněmovní tisk 35),27. 2. 2018 18:23,Přijato
67361,7,0,Pořad schůze,28. 2. 2018 9:09,Přijato
67362,7,7,Novela z. o daních z příjmů (sněmovní tisk 32),28. 2. 2018 9:18,Přijato
67363,7,11,Novela z. o obcích (sněmovní tisk 36),28. 2. 2018 9:21,Přijato
67364,7,12,Novela z. o majetkovém vyrovnání s církvemi (sněmovní tisk 38),28. 2. 2018 11:08,Zamítnuto
67365,7,12,Novela z. o majetkovém vyrovnání s církvemi (sněmovní tisk 38),28. 2. 2018 11:23,Zamítnuto
67366,7,12,Novela z. o majetkovém vyrovnání s církvemi (sněmovní tisk 38),28. 2. 2018 11:24,Zamítnuto
67367,7,12,Novela z. o majetkovém vyrovnání s církvemi (sněmovní tisk 38),28. 2. 2018 11:25,Přijato
67368,7,12,Novela z. o majetkovém vyrovnání s církvemi (sněmovní tisk 38),28. 2. 2018 11:26,Přijato
67369,7,13,Novela z. - trestní zákoník (sněmovní tisk 39),28. 2. 2018 11:30,Přijato
67370,7,50,Návrh na změny ve složení orgánů Poslanecké sněmovny,28. 2. 2018 12:34,Přijato
67371,7,50,Návrh na změny ve složení orgánů Poslanecké sněmovny,28. 2. 2018 12:34,Přijato
67372,7,51,Návrh na volbu členů DR VZP,28. 2. 2018 12:37,Přijato
67373,7,52,Návrh na volbu členů Rady České tiskové kanceláře,28. 2. 2018 12:41,Přijato
67374,7,53,Návrh na volbu členů Rady Státního fondu kultury ČR,28. 2. 2018 12:48,Přijato
67375,7,9,Novela z. o střetu zájmů (sněmovní tisk 34),28. 2. 2018 15:45,Přijato
67376,7,9,Novela z. o střetu zájmů (sněmovní tisk 34),28. 2. 2018 17:04,Přijato
67377,7,8,Novela z. o střetu zájmů (sněmovní tisk 33),28. 2. 2018 17:06,Přijato
67378,7,8,Novela z. o střetu zájmů (sněmovní tisk 33),28. 2. 2018 17:07,Přijato
67379,7,8,Novela z. o střetu zájmů (sněmovní tisk 33),28. 2. 2018 17:08,Přijato
67380,7,4,Novela z. - daňový řád - EU (sněmovní tisk 47),28. 2. 2018 18:25,Zamítnuto
67381,7,0,Procedurální hlasování,28. 2. 2018 18:26,Zamítnuto
67382,7,0,Procedurální hlasování,28. 2. 2018 18:27,Přijato
67383,7,0,Procedurální hlasování,28. 2. 2018 18:33,Zamítnuto
67384,7,0,Procedurální hlasování,28. 2. 2018 18:35,Přijato
67385,7,0,Procedurální hlasování,28. 2. 2018 18:35,Přijato
67386,7,62,Písemná interpelace V. Munzara na A. Schillerovou ve věci interpelace,1. 3. 2018 9:28,Zamítnuto
67387,7,62,Písemná interpelace Z. Stanjury na D. Ťoka ve věci stavby I/11 Prodlo,1. 3. 2018 9:39,Přijato
67388,7,62,Písemná interpelace Z. Stanjury na D. Ťoka ve věci aktuálního stavu vý,1. 3. 2018 9:41,Přijato
67389,7,0,Pořad schůze,1. 3. 2018 11:03,Přijato
67390,7,0,Pořad schůze,1. 3. 2018 11:03,Zamítnuto
67391,7,13,Novela z. - trestní zákoník (sněmovní tisk 39),1. 3. 2018 11:15,Zamítnuto
67392,7,13,Novela z. - trestní zákoník (sněmovní tisk 39),1. 3. 2018 11:16,Přijato
67393,7,0,Pořad schůze,2. 3. 2018 9:24,Přijato
67394,7,0,Pořad schůze,2. 3. 2018 9:25,Přijato
67395,7,54,Návrh na volbu předsedy SK pro kontrolu činnosti GIBS,2. 3. 2018 11:37,Přijato
67396,7,18,Novela z. - správní řád (sněmovní tisk 54),2. 3. 2018 12:54,Přijato
67397,7,18,Novela z. - správní řád (sněmovní tisk 54),2. 3. 2018 12:56,Přijato
67398,7,21,Novela z. o volbách do Parlamentu ČR (sněmovní tisk 59),2. 3. 2018 13:11,Přijato
67399,7,21,Novela z. o volbách do Parlamentu ČR (sněmovní tisk 59),2. 3. 2018 13:12,Přijato
67400,7,21,Novela z. o volbách do Parlamentu ČR (sněmovní tisk 59),2. 3. 2018 13:13,Přijato
67401,7,21,Novela z. o volbách do Parlamentu ČR (sněmovní tisk 59),2. 3. 2018 13:14,Přijato
67402,7,0,Pořad schůze,6. 3. 2018 15:43,Přijato
67403,7,0,Pořad schůze,6. 3. 2018 15:44,Zamítnuto (zmatečné)
67404,7,0,Pořad schůze,6. 3. 2018 15:48,Přijato
67405,7,14,Novela ústav. z. - Ústava ČR (sněmovní tisk 40),6. 3. 2018 18:10,Zamítnuto
67406,7,14,Novela ústav. z. - Ústava ČR (sněmovní tisk 40),6. 3. 2018 18:11,Zamítnuto
67407,7,14,Novela ústav. z. - Ústava ČR (sněmovní tisk 40),6. 3. 2018 18:11,Přijato
67408,7,14,Novela ústav. z. - Ústava ČR (sněmovní tisk 40),6. 3. 2018 18:13,Přijato
67409,7,29,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),6. 3. 2018 18:56,Přijato
67410,7,29,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),6. 3. 2018 19:07,Přijato
67411,7,29,Novela z. o urychlení výstavby dopravní infrastruktury (sněmovní tisk 76),6. 3. 2018 19:08,Přijato
67412,7,60,Zpráva o inflaci - leden 2018 (sněmovní tisk 82),7. 3. 2018 9:16,Přijato
67413,7,15,Novela z. o evidenci tržeb (sněmovní tisk 41),7. 3. 2018 10:58,Zamítnuto
67414,7,15,Novela z. o evidenci tržeb (sněmovní tisk 41),7. 3. 2018 11:00,Přijato
67415,7,16,Novela z. o Kanceláři prezidenta republiky (sněmovní tisk 42),7. 3. 2018 11:12,Zamítnuto
67416,7,16,Novela z. o Kanceláři prezidenta republiky (sněmovní tisk 42),7. 3. 2018 11:13,Přijato
67417,7,17,Novela z. o svobodném přístupu k informacím (sněmovní tisk 50),7. 3. 2018 11:44,Zamítnuto
67418,7,17,Novela z. o svobodném přístupu k informacím (sněmovní tisk 50),7. 3. 2018 12:24,Zamítnuto
67419,7,17,Novela z. o svobodném přístupu k informacím (sněmovní tisk 50),7. 3. 2018 12:25,Zamítnuto
67420,7,17,Novela z. o svobodném přístupu k informacím (sněmovní tisk 50),7. 3. 2018 12:26,Přijato
67421,7,17,Novela z. o svobodném přístupu k informacím (sněmovní tisk 50),7. 3. 2018 12:28,Přijato
67422,7,17,Novela z. o svobodném přístupu k informacím (sněmovní tisk 50),7. 3. 2018 12:29,Přijato
67423,7,17,Novela z. o svobodném přístupu k informacím (sněmovní tisk 50),7. 3. 2018 12:29,Přijato
67424,7,17,Novela z. o svobodném přístupu k informacím (sněmovní tisk 50),7. 3. 2018 12:30,Přijato
67425,7,17,Novela z. o svobodném přístupu k informacím (sněmovní tisk 50),7. 3. 2018 12:31,Přijato
67426,7,53,Návrh na volbu členů Rady Státního fondu kultury ČR,7. 3. 2018 12:45,Přijato
67434,7,0,Pořad schůze,20. 3. 2018 14:32,Zamítnuto (přijata námitka)
67435,7,0,Pořad schůze,20. 3. 2018 14:34,Zamítnuto (zmatečné)
67436,7,0,Pořad schůze,20. 3. 2018 14:35,Přijato
67437,7,0,Pořad schůze,20. 3. 2018 14:35,Zamítnuto
67438,7,0,Pořad schůze,20. 3. 2018 14:36,Přijato
67439,7,0,Pořad schůze,20. 3. 2018 14:37,Zamítnuto
67440,7,0,Pořad schůze,20. 3. 2018 14:38,Zamítnuto
67441,7,0,Pořad schůze,20. 3. 2018 14:38,Přijato
67442,7,0,Pořad schůze,20. 3. 2018 14:39,Přijato
67443,7,5,Novela z. o Ústavním soudu (sněmovní tisk 30),20. 3. 2018 14:50,Přijato
67444,7,6,Novela z. o evidenci tržeb (sněmovní tisk 31),20. 3. 2018 15:08,Přijato
67445,7,19,Novela z. o převodu vlastnického práva (sněmovní tisk 56),20. 3. 2018 15:16,Přijato
67446,7,19,Novela z. o převodu vlastnického práva (sněmovní tisk 56),20. 3. 2018 15:17,Přijato
67447,7,20,Novela z. o mezinárodní justiční spolupráci ve věcech trest. - EU (sněmovní tisk 57),20. 3. 2018 15:35,Zamítnuto
67448,7,20,Novela z. o mezinárodní justiční spolupráci ve věcech trest. - EU (sněmovní tisk 57),20. 3. 2018 15:36,Přijato
67449,7,20,Novela z. o mezinárodní justiční spolupráci ve věcech trest. - EU (sněmovní tisk 57),20. 3. 2018 15:37,Přijato
67450,7,22,Vl.n.z.o poskyt.st.záruky ČR na zajištění půjčky ČNB pro MMF (sněmovní tisk 66),20. 3. 2018 15:45,Přijato
67451,7,23,N. z. o činnosti inst. zaměstnaneckého penzijního pojištění - EU (sněmovní tisk 67),20. 3. 2018 15:53,Přijato
67452,7,24,Novela z. o vývozu a dovozu zboží - EU (sněmovní tisk 68),20. 3. 2018 15:58,Přijato
67453,7,24,Novela z. o vývozu a dovozu zboží - EU (sněmovní tisk 68),20. 3. 2018 16:00,Přijato (zmatečné)
67454,7,24,Novela z. o vývozu a dovozu zboží - EU (sněmovní tisk 68),20. 3. 2018 16:01,Přijato
67455,7,25,Novela z. - insolvenční zákon - EU (sněmovní tisk 71),20. 3. 2018 18:13,Zamítnuto
67456,7,25,Novela z. - insolvenční zákon - EU (sněmovní tisk 71),20. 3. 2018 18:14,Přijato
67457,7,25,Novela z. - insolvenční zákon - EU (sněmovní tisk 71),20. 3. 2018 18:15,Přijato
67458,7,25,Novela z. - insolvenční zákon - EU (sněmovní tisk 71),20. 3. 2018 18:16,Zamítnuto
67459,7,25,Novela z. - insolvenční zákon - EU (sněmovní tisk 71),20. 3. 2018 18:17,Zamítnuto
67460,7,25,Novela z. - insolvenční zákon - EU (sněmovní tisk 71),20. 3. 2018 18:17,Zamítnuto
67461,7,25,Novela z. - insolvenční zákon - EU (sněmovní tisk 71),20. 3. 2018 18:18,Přijato
67462,7,30,Novela z. - trestní zákoník - EU (sněmovní tisk 79),20. 3. 2018 18:47,Přijato
67463,7,30,Novela z. - trestní zákoník - EU (sněmovní tisk 79),20. 3. 2018 18:48,Zamítnuto
67464,7,30,Novela z. - trestní zákoník - EU (sněmovní tisk 79),20. 3. 2018 18:49,Zamítnuto
67465,7,30,Novela z. - trestní zákoník - EU (sněmovní tisk 79),20. 3. 2018 18:50,Zamítnuto
67466,7,48,Novela z. o ČNB (sněmovní tisk 46),21. 3. 2018 9:08,Zamítnuto
67467,7,48,Novela z. o ČNB (sněmovní tisk 46),21. 3. 2018 9:09,Přijato
67468,7,49,Novela z. - daňový řád - EU (sněmovní tisk 47),21. 3. 2018 12:03,Přijato
67469,7,49,Novela z. - daňový řád - EU (sněmovní tisk 47),21. 3. 2018 12:09,Přijato
67470,7,49,Novela z. - daňový řád - EU (sněmovní tisk 47),21. 3. 2018 12:10,Přijato
67471,7,49,Novela z. - daňový řád - EU (sněmovní tisk 47),21. 3. 2018 12:11,Zamítnuto
67472,7,49,Novela z. - daňový řád - EU (sněmovní tisk 47),21. 3. 2018 12:12,Zamítnuto
67473,7,49,Novela z. - daňový řád - EU (sněmovní tisk 47),21. 3. 2018 12:13,Přijato
67474,7,49,Novela z. - daňový řád - EU (sněmovní tisk 47),21. 3. 2018 12:14,Zamítnuto
67475,7,49,Novela z. - daňový řád - EU (sněmovní tisk 47),21. 3. 2018 12:15,Přijato
67476,7,31,Novela z. o organizaci a provádění sociálního zabezpečení (sněmovní tisk 90),21. 3. 2018 12:21,Přijato
67477,7,31,Novela z. o organizaci a provádění sociálního zabezpečení (sněmovní tisk 90),21. 3. 2018 12:23,Přijato
67478,7,32,Novela z. - zákoník práce (sněmovní tisk 91),21. 3. 2018 12:25,Přijato
67479,7,64,Návrh na volbu členů Rady Státního fondu kinematografie,21. 3. 2018 12:54,Přijato
67480,7,32,Novela z. - zákoník práce (sněmovní tisk 91),21. 3. 2018 14:37,Přijato
67481,7,32,Novela z. - zákoník práce (sněmovní tisk 91),21. 3. 2018 14:41,Přijato
67482,7,32,Novela z. - zákoník práce (sněmovní tisk 91),21. 3. 2018 14:43,Přijato
67483,7,33,Novela z. o dluhopisech (sněmovní tisk 93),21. 3. 2018 14:52,Přijato
67484,7,34,Novela z. o ozdravných postupech - EU (sněmovní tisk 94),21. 3. 2018 15:01,Přijato
67485,7,35,Novela z. o hornické činnosti - EU (sněmovní tisk 98),21. 3. 2018 15:08,Přijato
67486,7,35,Novela z. o hornické činnosti - EU (sněmovní tisk 98),21. 3. 2018 15:10,Přijato
67487,7,36,Změny přílohy III Rotterdamské úmluvy (sněmovní tisk 11),21. 3. 2018 15:15,Přijato
67488,7,37,Sml. mezi ČR a Rep. Kosovo o zamezení dvojímu zdanění (sněmovní tisk 52),21. 3. 2018 16:05,Zamítnuto
67489,7,37,Sml. mezi ČR a Rep. Kosovo o zamezení dvojímu zdanění (sněmovní tisk 52),21. 3. 2018 16:14,Zamítnuto
67490,7,37,Sml. mezi ČR a Rep. Kosovo o zamezení dvojímu zdanění (sněmovní tisk 52),21. 3. 2018 16:15,Přijato
67491,7,37,Sml. mezi ČR a Rep. Kosovo o zamezení dvojímu zdanění (sněmovní tisk 52),21. 3. 2018 16:16,Přijato
67492,7,37,Sml. mezi ČR a Rep. Kosovo o zamezení dvojímu zdanění (sněmovní tisk 52),21. 3. 2018 16:17,Přijato
67493,7,38,Sml.mezi ČR a vl.Rep.Kazachstán o spol.v boji proti tr.činn. (sněmovní tisk 53),21. 3. 2018 16:21,Přijato
67494,7,39,Sml.mezi ČR a Vietnamem o předávání odsouzených osob (sněmovní tisk 58),21. 3. 2018 16:27,Přijato
67495,7,40,"Úml.Rady Evropy o komp.příst.k ochraně,bezp.při sport.akcích (sněmovní tisk 60)",21. 3. 2018 16:33,Přijato
67496,7,41,Rámcová dohoda mezi EU a Austrálií (sněmovní tisk 75),21. 3. 2018 16:39,Přijato
