vote_id,party,total,yes,no,not_in,refrained,excused
68360,ČSSD,15,4,0,5,3,3

68360,KSČM,15,9,0,2,0,4

68360,KDU-ČSL,10,8,0,1,0,1

68360,TOP09,7,2,0,1,1,3

68360,STAN,6,2,1,0,3,0

68361,ANO,78,70,0,1,0,7

68361,ODS,25,23,0,0,0,2

68361,Piráti,22,18,0,2,0,2

68361,SPD,22,21,0,1,0,0

68361,ČSSD,15,11,0,1,0,3

68361,KSČM,15,10,0,1,0,4

68361,KDU-ČSL,10,9,0,0,0,1

68361,TOP09,7,4,0,0,0,3

68361,STAN,6,6,0,0,0,0

68362,ANO,78,72,0,0,0,6

68362,ODS,25,22,0,1,0,2

68362,Piráti,22,19,0,1,0,2

68362,SPD,22,22,0,0,0,0

68362,ČSSD,15,12,0,0,0,3

68362,KSČM,15,4,2,0,5,4

68362,KDU-ČSL,10,9,0,0,0,1

68362,TOP09,7,4,0,0,0,3

68362,STAN,6,6,0,0,0,0

68363,ANO,78,72,0,0,0,6

68363,ODS,25,22,0,1,0,2

68363,Piráti,22,19,0,1,0,2

68363,SPD,22,22,0,0,0,0

68363,ČSSD,15,12,0,0,0,3

68363,KSČM,15,11,0,0,0,4

68363,KDU-ČSL,10,9,0,0,0,1

68363,TOP09,7,4,0,0,0,3

68363,STAN,6,6,0,0,0,0

68364,ANO,78,72,0,0,0,6

68364,ODS,25,1,0,1,21,2

68364,Piráti,22,19,0,1,0,2

68364,SPD,22,22,0,0,0,0

68364,ČSSD,15,11,0,0,1,3

68364,KSČM,15,0,0,0,11,4

68364,KDU-ČSL,10,4,0,0,5,1

68364,TOP09,7,0,0,0,4,3

68364,STAN,6,6,0,0,0,0

68365,ANO,78,71,0,0,1,6

68365,ODS,25,22,0,1,0,2

68365,Piráti,22,19,0,1,0,2

68365,SPD,22,22,0,0,0,0

68365,ČSSD,15,12,0,0,0,3

68365,KSČM,15,11,0,0,0,4

68365,KDU-ČSL,10,9,0,0,0,1

68365,TOP09,7,4,0,0,0,3

68365,STAN,6,6,0,0,0,0

68366,ANO,78,0,68,0,4,6

68366,ODS,25,22,0,1,0,2

68366,Piráti,22,0,17,1,2,2

68366,SPD,22,0,0,0,22,0

68366,ČSSD,15,0,12,0,0,3

68366,KSČM,15,0,11,0,0,4

68366,KDU-ČSL,10,0,8,0,1,1

68366,TOP09,7,4,0,0,0,3

68366,STAN,6,1,0,0,5,0

68367,ANO,78,0,70,0,2,6

68367,ODS,25,0,21,1,1,2

68367,Piráti,22,0,19,1,0,2

68367,SPD,22,0,0,0,22,0

68367,ČSSD,15,0,12,0,0,3

68367,KSČM,15,0,11,0,0,4

68367,KDU-ČSL,10,0,9,0,0,1

68367,TOP09,7,4,0,0,0,3

68367,STAN,6,0,6,0,0,0

68368,ANO,78,0,72,0,0,6

68368,ODS,25,0,22,1,0,2

68368,Piráti,22,19,0,1,0,2

68368,SPD,22,0,22,0,0,0

68368,ČSSD,15,0,12,0,0,3

68368,KSČM,15,0,11,0,0,4

68368,KDU-ČSL,10,0,9,0,0,1

68368,TOP09,7,4,0,0,0,3

68368,STAN,6,0,5,0,1,0

68369,ANO,78,5,2,0,65,6

68369,ODS,25,0,22,1,0,2

68369,Piráti,22,0,18,1,1,2

68369,SPD,22,0,22,0,0,0

68369,ČSSD,15,11,0,0,1,3

68369,KSČM,15,0,10,0,1,4

68369,KDU-ČSL,10,0,9,0,0,1

68369,TOP09,7,0,4,0,0,3

68369,STAN,6,0,6,0,0,0

68370,ANO,78,71,0,0,1,6

68370,ODS,25,0,20,1,2,2

68370,Piráti,22,0,17,2,1,2

68370,SPD,22,22,0,0,0,0

68370,ČSSD,15,12,0,0,0,3

68370,KSČM,15,0,0,0,11,4

68370,KDU-ČSL,10,0,9,0,0,1

68370,TOP09,7,0,4,0,0,3

68370,STAN,6,0,5,0,1,0

68371,ANO,78,0,51,0,21,6

68371,ODS,25,22,0,1,0,2

68371,Piráti,22,0,19,1,0,2

68371,SPD,22,22,0,0,0,0

68371,ČSSD,15,0,12,0,0,3

68371,KSČM,15,0,1,0,10,4

68371,KDU-ČSL,10,9,0,0,0,1

68371,TOP09,7,4,0,0,0,3

68371,STAN,6,6,0,0,0,0

68372,ANO,78,0,70,0,2,6

68372,ODS,25,21,0,1,1,2

68372,Piráti,22,19,0,1,0,2

68372,SPD,22,22,0,0,0,0

68372,ČSSD,15,0,12,0,0,3

68372,KSČM,15,0,10,0,1,4

68372,KDU-ČSL,10,9,0,0,0,1

68372,TOP09,7,4,0,0,0,3

68372,STAN,6,6,0,0,0,0

68373,ANO,78,1,70,0,1,6

68373,ODS,25,0,22,1,0,2

68373,Piráti,22,19,0,1,0,2

68373,SPD,22,0,22,0,0,0

68373,ČSSD,15,1,4,0,7,3

68373,KSČM,15,0,1,0,10,4

68373,KDU-ČSL,10,1,6,0,2,1

68373,TOP09,7,0,0,0,4,3

68373,STAN,6,6,0,0,0,0

68374,ANO,78,0,72,0,0,6

68374,ODS,25,0,21,1,1,2

68374,Piráti,22,19,0,1,0,2

68374,SPD,22,0,22,0,0,0

68374,ČSSD,15,0,2,0,10,3

68374,KSČM,15,0,10,0,1,4

68374,KDU-ČSL,10,1,7,0,1,1

68374,TOP09,7,0,0,0,4,3

68374,STAN,6,6,0,0,0,0

68375,ANO,78,0,70,0,2,6

68375,ODS,25,22,0,1,0,2

68375,Piráti,22,0,19,1,0,2

68375,SPD,22,22,0,0,0,0

68375,ČSSD,15,0,12,0,0,3

68375,KSČM,15,0,11,0,0,4

68375,KDU-ČSL,10,0,9,0,0,1

68375,TOP09,7,4,0,0,0,3

68375,STAN,6,0,6,0,0,0

68376,ANO,78,71,0,0,1,6

68376,ODS,25,22,0,1,0,2

68376,Piráti,22,2,14,1,3,2

68376,SPD,22,22,0,0,0,0

68376,ČSSD,15,0,9,0,3,3

68376,KSČM,15,0,0,0,11,4

68376,KDU-ČSL,10,9,0,0,0,1

68376,TOP09,7,4,0,0,0,3

68376,STAN,6,0,5,0,1,0

68377,ANO,78,0,45,0,27,6

68377,ODS,25,0,22,1,0,2

68377,Piráti,22,19,0,1,0,2

68377,SPD,22,0,22,0,0,0

68377,ČSSD,15,10,0,0,2,3

68377,KSČM,15,0,9,0,2,4

68377,KDU-ČSL,10,1,4,0,4,1

68377,TOP09,7,0,0,0,4,3

68377,STAN,6,6,0,0,0,0

68378,ANO,78,5,21,0,46,6

68378,ODS,25,22,0,1,0,2

68378,Piráti,22,0,0,1,19,2

68378,SPD,22,0,0,0,22,0

68378,ČSSD,15,0,11,0,1,3

68378,KSČM,15,0,10,0,1,4

68378,KDU-ČSL,10,8,0,0,1,1

68378,TOP09,7,0,2,0,2,3

68378,STAN,6,6,0,0,0,0

68379,ANO,78,0,72,0,0,6

68379,ODS,25,0,22,1,0,2

68379,Piráti,22,0,19,1,0,2

68379,SPD,22,22,0,0,0,0

68379,ČSSD,15,0,12,0,0,3

68379,KSČM,15,0,0,0,11,4

68379,KDU-ČSL,10,0,9,0,0,1

68379,TOP09,7,0,4,0,0,3

68379,STAN,6,1,5,0,0,0

68380,ANO,78,0,39,0,33,6

68380,ODS,25,0,22,1,0,2

68380,Piráti,22,18,0,1,1,2

68380,SPD,22,0,22,0,0,0

68380,ČSSD,15,1,0,0,11,3

68380,KSČM,15,0,0,0,11,4

68380,KDU-ČSL,10,9,0,0,0,1

68380,TOP09,7,0,0,0,4,3

68380,STAN,6,6,0,0,0,0

68381,ANO,78,69,1,0,2,6

68381,ODS,25,15,2,1,5,2

68381,Piráti,22,19,0,1,0,2

68381,SPD,22,0,0,0,22,0

68381,ČSSD,15,12,0,0,0,3

68381,KSČM,15,0,0,0,11,4

68381,KDU-ČSL,10,9,0,0,0,1

68381,TOP09,7,0,0,0,4,3

68381,STAN,6,6,0,0,0,0

68382,ANO,78,72,0,0,0,6

68382,ODS,25,21,0,1,1,2

68382,Piráti,22,19,0,1,0,2

68382,SPD,22,22,0,0,0,0

68382,ČSSD,15,12,0,0,0,3

68382,KSČM,15,0,0,0,11,4

68382,KDU-ČSL,10,8,0,0,1,1

68382,TOP09,7,4,0,0,0,3

68382,STAN,6,6,0,0,0,0

68383,ANO,78,72,0,0,0,6

68383,ODS,25,0,0,1,22,2

68383,Piráti,22,19,0,1,0,2

68383,SPD,22,22,0,0,0,0

68383,ČSSD,15,12,0,0,0,3

68383,KSČM,15,11,0,0,0,4

68383,KDU-ČSL,10,9,0,0,0,1

68383,TOP09,7,3,0,0,1,3

68383,STAN,6,6,0,0,0,0

68384,ANO,78,0,70,1,0,7

68384,ODS,25,21,0,2,0,2

68384,Piráti,22,20,0,0,0,2

68384,SPD,22,0,19,3,0,0

68384,ČSSD,15,0,9,3,0,3

68384,KSČM,15,0,6,3,2,4

68384,KDU-ČSL,10,8,0,1,0,1

68384,TOP09,7,3,0,1,0,3

68384,STAN,6,6,0,0,0,0

68385,ANO,78,70,0,1,0,7

68385,ODS,25,21,0,2,0,2

68385,Piráti,22,19,0,0,1,2

68385,SPD,22,19,0,3,0,0

68385,ČSSD,15,9,0,3,0,3

68385,KSČM,15,8,0,3,0,4

68385,KDU-ČSL,10,9,0,0,0,1

68385,TOP09,7,3,0,1,0,3

68385,STAN,6,6,0,0,0,0

68386,ANO,78,70,0,1,0,7

68386,ODS,25,21,0,2,0,2

68386,Piráti,22,20,0,0,0,2

68386,SPD,22,18,0,3,1,0

68386,ČSSD,15,9,0,3,0,3

68386,KSČM,15,8,0,3,0,4

68386,KDU-ČSL,10,9,0,0,0,1

68386,TOP09,7,3,0,1,0,3

68386,STAN,6,6,0,0,0,0

68387,ANO,78,1,69,1,0,7

68387,ODS,25,0,0,2,21,2

68387,Piráti,22,20,0,0,0,2

68387,SPD,22,0,19,3,0,0

68387,ČSSD,15,0,9,3,0,3

68387,KSČM,15,0,7,3,1,4

68387,KDU-ČSL,10,9,0,0,0,1

68387,TOP09,7,3,0,1,0,3

68387,STAN,6,6,0,0,0,0

68388,ANO,78,0,69,1,1,7

68388,ODS,25,1,0,2,20,2

68388,Piráti,22,20,0,0,0,2

68388,SPD,22,0,0,3,19,0

68388,ČSSD,15,0,9,3,0,3

68388,KSČM,15,0,8,3,0,4

68388,KDU-ČSL,10,9,0,0,0,1

68388,TOP09,7,3,0,1,0,3

68388,STAN,6,6,0,0,0,0

68389,ANO,78,69,1,1,0,7

68389,ODS,25,0,21,2,0,2

68389,Piráti,22,0,20,0,0,2

68389,SPD,22,19,0,3,0,0

68389,ČSSD,15,7,1,3,1,3

68389,KSČM,15,8,0,2,1,4

68389,KDU-ČSL,10,0,8,0,1,1

68389,TOP09,7,0,3,1,0,3

68389,STAN,6,0,5,0,1,0

68390,ANO,78,70,1,0,0,7

68390,ODS,25,21,0,2,0,2

68390,Piráti,22,20,0,0,0,2

68390,SPD,22,0,0,4,18,0

68390,ČSSD,15,9,0,3,0,3

68390,KSČM,15,10,0,0,1,4

68390,KDU-ČSL,10,1,0,0,8,1

68390,TOP09,7,3,0,1,0,3

68390,STAN,6,6,0,0,0,0

68391,ANO,78,0,70,0,1,7

68391,ODS,25,21,0,2,0,2

68391,Piráti,22,20,0,0,0,2

68391,SPD,22,0,18,4,0,0

68391,ČSSD,15,0,9,3,0,3

68391,KSČM,15,0,10,0,1,4

68391,KDU-ČSL,10,8,0,0,1,1

68391,TOP09,7,3,0,1,0,3

68391,STAN,6,6,0,0,0,0

68392,ANO,78,71,0,0,0,7

68392,ODS,25,20,0,2,1,2

68392,Piráti,22,20,0,0,0,2

68392,SPD,22,18,0,4,0,0

68392,ČSSD,15,9,0,3,0,3

68392,KSČM,15,11,0,0,0,4

68392,KDU-ČSL,10,7,0,0,2,1

68392,TOP09,7,3,0,1,0,3

68392,STAN,6,6,0,0,0,0

68393,ANO,78,71,0,0,0,7

68393,ODS,25,21,0,2,0,2

68393,Piráti,22,20,0,0,0,2

68393,SPD,22,18,0,4,0,0

68393,ČSSD,15,9,0,3,0,3

68393,KSČM,15,11,0,0,0,4

68393,KDU-ČSL,10,5,0,0,4,1

68393,TOP09,7,4,0,0,0,3

68393,STAN,6,6,0,0,0,0

68394,ANO,78,71,0,0,0,7

68394,ODS,25,0,0,2,21,2

68394,Piráti,22,20,0,0,0,2

68394,SPD,22,18,0,4,0,0

68394,ČSSD,15,10,0,2,0,3

68394,KSČM,15,11,0,0,0,4

68394,KDU-ČSL,10,0,1,0,8,1

68394,TOP09,7,4,0,0,0,3

68394,STAN,6,5,0,0,1,0

68395,ANO,78,71,0,0,0,7

68395,ODS,25,20,0,2,1,2

68395,Piráti,22,20,0,0,0,2

68395,SPD,22,18,0,4,0,0

68395,ČSSD,15,10,0,2,0,3

68395,KSČM,15,11,0,0,0,4

68395,KDU-ČSL,10,8,0,0,1,1

68395,TOP09,7,4,0,0,0,3

68395,STAN,6,6,0,0,0,0

68396,ANO,78,71,0,0,0,7

68396,ODS,25,20,0,2,1,2

68396,Piráti,22,20,0,0,0,2

68396,SPD,22,18,0,4,0,0

68396,ČSSD,15,10,0,2,0,3

68396,KSČM,15,11,0,0,0,4

68396,KDU-ČSL,10,8,0,0,1,1

68396,TOP09,7,4,0,0,0,3

68396,STAN,6,5,0,0,1,0

68397,ANO,78,0,69,0,2,7

68397,ODS,25,18,0,3,2,2

68397,Piráti,22,20,0,0,0,2

68397,SPD,22,1,18,3,0,0

68397,ČSSD,15,1,9,2,0,3

68397,KSČM,15,0,11,0,0,4

68397,KDU-ČSL,10,9,0,0,0,1

68397,TOP09,7,4,0,0,0,3

68397,STAN,6,5,0,0,1,0

68398,ANO,78,1,69,0,1,7

68398,ODS,25,20,0,3,0,2

68398,Piráti,22,20,0,0,0,2

68398,SPD,22,0,0,3,19,0

68398,ČSSD,15,0,10,2,0,3

68398,KSČM,15,0,11,0,0,4

68398,KDU-ČSL,10,9,0,0,0,1

68398,TOP09,7,4,0,0,0,3

68398,STAN,6,6,0,0,0,0

68399,ANO,78,0,70,0,1,7

68399,ODS,25,20,0,2,1,2

68399,Piráti,22,20,0,0,0,2

68399,SPD,22,0,0,3,19,0

68399,ČSSD,15,0,11,1,0,3

68399,KSČM,15,0,10,0,1,4

68399,KDU-ČSL,10,9,0,0,0,1

68399,TOP09,7,4,0,0,0,3

68399,STAN,6,5,0,0,1,0

68400,ANO,78,71,0,0,0,7

68400,ODS,25,0,21,2,0,2

68400,Piráti,22,0,20,0,0,2

68400,SPD,22,19,0,3,0,0

68400,ČSSD,15,11,0,1,0,3

68400,KSČM,15,8,0,1,2,4

68400,KDU-ČSL,10,0,9,0,0,1

68400,TOP09,7,0,4,0,0,3

68400,STAN,6,0,5,0,1,0

68401,ANO,78,63,0,0,9,6

68401,ODS,25,20,0,2,0,3

68401,Piráti,22,19,0,0,1,2

68401,SPD,22,18,0,2,2,0

68401,ČSSD,15,9,0,1,2,3

68401,KSČM,15,9,0,0,2,4

68401,KDU-ČSL,10,7,0,0,2,1

68401,TOP09,7,3,0,0,1,3

68401,STAN,6,4,0,0,2,0

68402,ANO,78,65,0,0,7,6

68402,ODS,25,19,0,2,1,3

68402,Piráti,22,20,0,0,0,2

68402,SPD,22,18,0,2,2,0

68402,ČSSD,15,10,0,1,1,3

68402,KSČM,15,9,0,0,2,4

68402,KDU-ČSL,10,8,0,0,1,1

68402,TOP09,7,3,0,0,1,3

68402,STAN,6,3,0,0,3,0

68403,ANO,78,65,0,0,7,6

68403,ODS,25,19,0,2,1,3

68403,Piráti,22,20,0,0,0,2

68403,SPD,22,18,0,2,2,0

68403,ČSSD,15,10,0,1,1,3

68403,KSČM,15,9,0,0,2,4

68403,KDU-ČSL,10,9,0,0,0,1

68403,TOP09,7,4,0,0,0,3

68403,STAN,6,4,0,0,2,0

68404,ANO,78,67,0,4,0,7

68404,ODS,25,20,0,2,0,3

68404,Piráti,22,20,0,0,0,2

68404,SPD,22,17,0,4,1,0

68404,ČSSD,15,11,0,1,0,3

68404,KSČM,15,9,0,2,0,4

68404,KDU-ČSL,10,9,0,0,0,1

68404,TOP09,7,4,0,0,0,3

68404,STAN,6,4,0,1,0,1

68405,ANO,78,62,1,4,4,7

68405,ODS,25,20,0,2,0,3

68405,Piráti,22,20,0,0,0,2

68405,SPD,22,18,0,4,0,0

68405,ČSSD,15,11,0,1,0,3

68405,KSČM,15,6,0,2,3,4

68405,KDU-ČSL,10,9,0,0,0,1

68405,TOP09,7,4,0,0,0,3

68405,STAN,6,4,0,1,0,1

68406,ANO,78,67,0,4,0,7

68406,ODS,25,20,0,2,0,3

68406,Piráti,22,20,0,0,0,2

68406,SPD,22,18,0,4,0,0

68406,ČSSD,15,11,0,1,0,3

68406,KSČM,15,9,0,2,0,4

68406,KDU-ČSL,10,9,0,0,0,1

68406,TOP09,7,4,0,0,0,3

68406,STAN,6,4,0,1,0,1

68407,ANO,78,67,0,2,2,7

68407,ODS,25,20,0,2,0,3

68407,Piráti,22,20,0,0,0,2

68407,SPD,22,18,0,4,0,0

68407,ČSSD,15,11,0,1,0,3

68407,KSČM,15,9,0,2,0,4

68407,KDU-ČSL,10,9,0,0,0,1

68407,TOP09,7,4,0,0,0,3

68407,STAN,6,4,0,1,0,1

68408,ANO,78,69,0,2,0,7

68408,ODS,25,20,0,2,0,3

68408,Piráti,22,20,0,0,0,2

68408,SPD,22,18,0,4,0,0

68408,ČSSD,15,11,0,1,0,3

68408,KSČM,15,10,0,1,0,4

68408,KDU-ČSL,10,9,0,0,0,1

68408,TOP09,7,4,0,0,0,3

68408,STAN,6,4,0,1,0,1

68409,ANO,78,69,0,2,0,7

68409,ODS,25,19,0,2,1,3

68409,Piráti,22,20,0,0,0,2

68409,SPD,22,18,0,4,0,0

68409,ČSSD,15,11,0,1,0,3

68409,KSČM,15,10,0,1,0,4

68409,KDU-ČSL,10,9,0,0,0,1

68409,TOP09,7,4,0,0,0,3

68409,STAN,6,4,0,1,0,1

68410,ANO,78,69,0,2,0,7

68410,ODS,25,20,0,2,0,3

68410,Piráti,22,20,0,0,0,2

68410,SPD,22,17,0,4,1,0

68410,ČSSD,15,11,0,1,0,3

68410,KSČM,15,8,0,0,3,4

68410,KDU-ČSL,10,9,0,0,0,1

68410,TOP09,7,4,0,0,0,3

68410,STAN,6,4,0,1,0,1

68411,ANO,78,69,0,2,0,7

68411,ODS,25,20,0,2,0,3

68411,Piráti,22,20,0,0,0,2

68411,SPD,22,18,0,4,0,0

68411,ČSSD,15,9,0,1,2,3

68411,KSČM,15,10,0,0,1,4

68411,KDU-ČSL,10,9,0,0,0,1

68411,TOP09,7,3,1,0,0,3

68411,STAN,6,4,0,1,0,1

68412,ANO,78,69,0,2,0,7

68412,ODS,25,20,0,2,0,3

68412,Piráti,22,20,0,0,0,2

68412,SPD,22,18,0,4,0,0

68412,ČSSD,15,11,0,1,0,3

68412,KSČM,15,11,0,0,0,4

68412,KDU-ČSL,10,9,0,0,0,1

68412,TOP09,7,4,0,0,0,3

68412,STAN,6,4,0,1,0,1

68413,ANO,78,67,0,2,2,7

68413,ODS,25,20,0,2,0,3

68413,Piráti,22,20,0,0,0,2

68413,SPD,22,16,0,4,2,0

68413,ČSSD,15,11,0,1,0,3

68413,KSČM,15,11,0,0,0,4

68413,KDU-ČSL,10,9,0,0,0,1

68413,TOP09,7,4,0,0,0,3

68413,STAN,6,4,0,1,0,1

68414,ANO,78,68,0,2,1,7

68414,ODS,25,20,0,2,0,3

68414,Piráti,22,20,0,0,0,2

68414,SPD,22,18,0,4,0,0

68414,ČSSD,15,11,0,1,0,3

68414,KSČM,15,10,0,0,1,4

68414,KDU-ČSL,10,9,0,0,0,1

68414,TOP09,7,4,0,0,0,3

68414,STAN,6,4,0,1,0,1

68415,ANO,78,2,26,2,41,7

68415,ODS,25,3,13,2,4,3

68415,Piráti,22,19,0,0,1,2

68415,SPD,22,0,18,4,0,0

68415,ČSSD,15,1,3,1,7,3

68415,KSČM,15,0,9,0,2,4

68415,KDU-ČSL,10,0,6,0,3,1

68415,TOP09,7,4,0,0,0,3

68415,STAN,6,3,1,1,0,1

68416,ANO,78,1,63,2,5,7

68416,ODS,25,0,17,2,3,3

68416,Piráti,22,0,19,0,1,2

68416,SPD,22,0,1,4,17,0

68416,ČSSD,15,0,8,1,3,3

68416,KSČM,15,0,9,0,2,4

68416,KDU-ČSL,10,9,0,0,0,1

68416,TOP09,7,4,0,0,0,3

68416,STAN,6,4,0,1,0,1

68417,ANO,78,30,1,2,38,7

68417,ODS,25,0,13,3,6,3

68417,Piráti,22,0,19,0,1,2

68417,SPD,22,0,0,4,18,0

68417,ČSSD,15,5,0,1,6,3

68417,KSČM,15,0,10,0,1,4

68417,KDU-ČSL,10,9,0,0,0,1

68417,TOP09,7,4,0,0,0,3

68417,STAN,6,1,0,1,3,1

68418,ANO,78,46,8,2,15,7

68418,ODS,25,10,0,2,10,3

68418,Piráti,22,20,0,0,0,2

68418,SPD,22,0,0,4,18,0

68418,ČSSD,15,9,1,1,1,3

68418,KSČM,15,0,8,0,3,4

68418,KDU-ČSL,10,9,0,0,0,1

68418,TOP09,7,4,0,0,0,3

68418,STAN,6,4,0,1,0,1

68419,ANO,78,57,1,3,10,7

68419,ODS,25,0,16,2,4,3

68419,Piráti,22,0,20,0,0,2

68419,SPD,22,1,15,5,1,0

68419,ČSSD,15,3,5,1,3,3

68419,KSČM,15,0,10,0,1,4

68419,KDU-ČSL,10,0,8,0,1,1

68419,TOP09,7,1,0,0,3,3

68419,STAN,6,2,1,1,1,1

68420,ANO,78,52,3,2,14,7

68420,ODS,25,0,0,3,19,3

68420,Piráti,22,20,0,0,0,2

68420,SPD,22,16,0,6,0,0

68420,ČSSD,15,8,1,1,2,3

68420,KSČM,15,0,8,1,2,4

68420,KDU-ČSL,10,9,0,0,0,1

68420,TOP09,7,0,0,0,4,3

68420,STAN,6,2,0,1,2,1

68421,ANO,78,0,66,2,3,7

68421,ODS,25,0,19,3,0,3

68421,Piráti,22,0,20,0,0,2

68421,SPD,22,0,16,6,0,0

68421,ČSSD,15,0,10,1,1,3

68421,KSČM,15,8,0,1,2,4

68421,KDU-ČSL,10,5,0,0,4,1

68421,TOP09,7,0,4,0,0,3

68421,STAN,6,1,0,1,3,1

68422,ANO,78,7,59,2,3,7

68422,ODS,25,2,16,3,1,3

68422,Piráti,22,5,8,0,7,2

68422,SPD,22,0,16,6,0,0

68422,ČSSD,15,3,7,1,1,3

68422,KSČM,15,5,1,1,4,4

68422,KDU-ČSL,10,4,3,0,2,1

68422,TOP09,7,0,4,0,0,3

68422,STAN,6,3,0,1,1,1

68423,ANO,78,0,67,2,2,7

68423,ODS,25,0,20,2,0,3

68423,Piráti,22,20,0,0,0,2

68423,SPD,22,18,0,4,0,0

68423,ČSSD,15,0,8,1,3,3

68423,KSČM,15,0,0,0,11,4

68423,KDU-ČSL,10,9,0,0,0,1

68423,TOP09,7,0,4,0,0,3

68423,STAN,6,4,0,1,0,1

68424,ANO,78,63,0,2,0,13

68424,ODS,25,23,0,0,1,1

68424,Piráti,22,21,0,0,1,0

68424,SPD,22,18,0,0,1,3

68424,ČSSD,15,11,0,0,0,4

68424,KSČM,15,13,0,1,1,0

68424,KDU-ČSL,10,9,0,0,0,1

68424,TOP09,7,3,0,0,2,2

68424,STAN,6,5,0,0,0,1

68425,ANO,78,0,0,2,63,13

68425,ODS,25,24,0,0,0,1

68425,Piráti,22,22,0,0,0,0

68425,SPD,22,19,0,0,0,3

68425,ČSSD,15,11,0,0,0,4

68425,KSČM,15,11,0,1,3,0

68425,KDU-ČSL,10,9,0,0,0,1

68425,TOP09,7,5,0,0,0,2

68425,STAN,6,5,0,0,0,1

68426,ANO,78,1,0,1,63,13

68426,ODS,25,0,22,0,2,1

68426,Piráti,22,22,0,0,0,0

68426,SPD,22,0,0,0,19,3

68426,ČSSD,15,1,4,0,6,4

68426,KSČM,15,1,1,1,12,0

68426,KDU-ČSL,10,9,0,0,0,1

68426,TOP09,7,1,0,0,4,2

68426,STAN,6,3,0,0,2,1

68427,ANO,78,0,0,1,64,13

68427,ODS,25,24,0,0,0,1

68427,Piráti,22,1,2,0,19,0

68427,SPD,22,19,0,0,0,3

68427,ČSSD,15,1,1,0,9,4

68427,KSČM,15,2,0,1,12,0

68427,KDU-ČSL,10,7,1,0,1,1

68427,TOP09,7,5,0,0,0,2

68427,STAN,6,5,0,0,0,1

68428,ANO,78,1,0,1,63,13

68428,ODS,25,24,0,0,0,1

68428,Piráti,22,1,0,0,21,0

68428,SPD,22,19,0,0,0,3

68428,ČSSD,15,1,0,0,10,4

68428,KSČM,15,12,0,1,2,0

68428,KDU-ČSL,10,9,0,0,0,1

68428,TOP09,7,5,0,0,0,2

68428,STAN,6,5,0,0,0,1

68429,ANO,78,9,1,1,54,13

68429,ODS,25,0,1,0,23,1

68429,Piráti,22,21,0,0,1,0

68429,SPD,22,19,0,0,0,3

68429,ČSSD,15,2,1,0,8,4

68429,KSČM,15,5,0,1,9,0

68429,KDU-ČSL,10,9,0,0,0,1

68429,TOP09,7,5,0,0,0,2

68429,STAN,6,5,0,0,0,1

68430,ANO,78,0,3,1,61,13

68430,ODS,25,1,2,0,21,1

68430,Piráti,22,22,0,0,0,0

68430,SPD,22,0,0,0,19,3

68430,ČSSD,15,0,3,0,8,4

68430,KSČM,15,0,5,1,9,0

68430,KDU-ČSL,10,9,0,0,0,1

68430,TOP09,7,5,0,0,0,2

68430,STAN,6,5,0,0,0,1

68431,ANO,78,0,1,1,63,13

68431,ODS,25,24,0,0,0,1

68431,Piráti,22,22,0,0,0,0

68431,SPD,22,19,0,0,0,3

68431,ČSSD,15,0,1,0,10,4

68431,KSČM,15,12,0,1,2,0

68431,KDU-ČSL,10,9,0,0,0,1

68431,TOP09,7,5,0,0,0,2

68431,STAN,6,5,0,0,0,1

68432,ANO,78,62,0,1,2,13

68432,ODS,25,24,0,0,0,1

68432,Piráti,22,21,0,0,1,0

68432,SPD,22,20,0,0,0,2

68432,ČSSD,15,10,0,0,1,4

68432,KSČM,15,14,0,1,0,0

68432,KDU-ČSL,10,9,0,0,0,1

68432,TOP09,7,0,1,0,4,2

68432,STAN,6,0,0,0,5,1

68433,ANO,78,0,2,1,62,13

68433,ODS,25,23,0,0,1,1

68433,Piráti,22,4,1,0,17,0

68433,SPD,22,0,0,0,20,2

68433,ČSSD,15,0,8,0,3,4

68433,KSČM,15,0,13,1,1,0

68433,KDU-ČSL,10,9,0,0,0,1

68433,TOP09,7,5,0,0,0,2

